timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
95.0,20,motorcycle,3185.54,9658.81,0.01,-0.0,-27785777#2_0,-27785777#2,32,0,352.63,12.16,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.188,-114.05,-17.25,0.539,7.95,0.0012
95.0,21,motorcycle,8660.24,13342.37,5.5,0.87,61418770#5_0,61418770#5,32,0,444.34,8.64,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.156,-150.0,-32.67,0.078,51.71,0.0
95.0,22,car,2475.44,6730.6,11.5,0.57,-310667980#0_0,-310667980#0,32,1,87.88,1.05,0,infotainment,5,6,CH6_140GHz_6G_THz,0.156,-145.16,6.22,950.502,0.41,0.8143
95.0,23,car,8212.76,11269.55,13.76,-0.61,1446434055_0,1446434055,32,0,1673.52,6.36,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.156,-145.07,-53.28,0.001,2773.1,0.0
95.0,24,truck,3612.99,9186.42,7.45,0.04,338161623#0_0,338161623#0,32,1,285.27,4.72,0,safety,1,2,CH2_5.88GHz_EMERG,0.156,-128.75,-10.03,1.365,2.13,0.0146
95.0,25,car,2329.67,10178.02,16.05,-0.21,-28186784#7_0,-28186784#7,32,0,549.58,0.12,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.188,-133.53,-22.2,0.173,23.63,0.0002
95.0,26,car,5606.59,7845.35,15.37,-0.44,1548813757_0,1548813757,32,0,306.06,0.73,0,safety,1,4,CH4_5.92GHz_AUTON,0.188,-123.08,0.35,21.172,0.64,0.3592
95.0,27,car,1782.44,11368.22,9.83,-2.36,213056998#6_0,213056998#6,32,0,697.86,6.6,0,safety,1,5,CH5_28GHz_mmWave,0.156,-138.1,-46.06,0.014,166.73,0.0
95.0,28,motorcycle,5304.64,6440.32,8.04,1.32,191344926#13_0,191344926#13,32,0,927.05,8.01,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.156,-150.0,-60.0,0.058,69.69,0.0
95.0,29,car,8154.55,12942.06,7.4,2.03,122911905#1_0,122911905#1,32,0,439.0,6.74,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.156,-140.28,-18.62,0.197,20.67,0.0007
95.0,3,car,3068.72,7407.08,16.31,0.54,27934854#8_0,27934854#8,32,0,497.21,5.94,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.156,-132.68,-19.56,0.159,25.57,0.0005
95.0,30,motorcycle,8591.84,12903.33,14.14,-0.38,:1371947604_9_0,:1371947604_9,32,0,439.0,6.74,0,safety,1,3,CH3_5.90GHz_V2I,0.188,-145.57,-18.34,0.42,6.25,0.0008
95.0,31,motorcycle,3409.94,9386.79,12.17,-0.93,-27785841#0_0,-27785841#0,32,1,285.27,4.72,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.188,-106.93,-23.23,0.137,29.78,0.0001
95.0,4,motorcycle,1869.3,9039.35,16.17,-0.09,1110164312#1_1,1110164312#1,32,0,713.21,0.69,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.156,-150.0,-37.95,0.023,173.48,0.0
95.0,5,car,4102.6,7216.23,9.7,2.45,1055330320#0_1,1055330320#0,32,0,409.45,0.42,0,safety,1,6,CH6_140GHz_6G_THz,0.156,-147.8,-56.11,0.058,41.96,0.0
95.0,6,bus,5421.82,8576.72,13.27,-0.55,1371062099#1_0,1371062099#1,32,1,16.93,6.85,0,infotainment,5,1,CH1_5.86GHz_V2V,0.156,-134.66,47.74,158.586,0.62,1.0
95.0,7,car,2403.09,6780.49,10.45,1.63,-310667988#4_0,-310667988#4,32,1,87.88,1.05,0,safety,1,2,CH2_5.88GHz_EMERG,0.156,-130.57,28.53,94.808,0.39,0.9999
95.0,8,car,3576.29,8600.22,16.44,0.67,350096404#3_2,350096404#3,32,0,587.35,8.99,0,safety,1,3,CH3_5.90GHz_V2I,0.188,-131.31,-19.32,0.336,7.68,0.0006
95.0,9,car,4193.49,12577.04,15.0,2.39,-737232317#5_0,-737232317#5,32,1,80.65,0.94,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.188,-142.09,33.94,225.489,0.71,1.0
96.0,0,car,2089.46,8345.52,15.25,-0.23,172853382#2_1,172853382#2,32,0,720.44,1.03,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.188,-145.4,-47.85,0.014,277.8,0.0
96.0,1,car,4135.88,7636.09,11.8,2.51,:cluster_11260122968_1608973468_2110371293_9_0,:cluster_11260122968_1608973468_2110371293_9,32,0,422.02,0.07,0,safety,1,6,CH6_140GHz_6G_THz,0.188,-148.2,-51.86,0.058,42.12,0.0
96.0,10,car,7533.14,8461.42,15.1,-1.47,:9830755309_1_0,:9830755309_1,32,0,2018.6,0.59,0,safety,1,1,CH1_5.86GHz_V2V,0.156,-145.99,-45.03,0.001,1664.01,0.0
96.0,11,car,2602.2,7264.3,10.26,-0.11,229976708#16_0,229976708#16,32,0,473.14,5.55,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.156,-118.13,-26.57,0.032,1259.33,0.0
96.0,12,car,3477.13,7913.54,13.58,0.29,317617775#1_0,317617775#1,32,0,659.82,2.23,0,safety,1,3,CH3_5.90GHz_V2I,0.156,-144.21,-24.3,0.107,22.81,0.0
96.0,13,car,3604.92,9971.44,16.16,-0.16,-111786744#3_0,-111786744#3,32,0,523.07,16.16,0,safety,1,4,CH4_5.92GHz_AUTON,0.156,-114.45,-30.05,0.029,84.55,0.0
96.0,14,car,4289.7,12568.14,15.98,0.03,-737232317#4_0,-737232317#4,32,1,80.71,0.07,0,infotainment,5,5,CH5_28GHz_mmWave,0.188,-126.06,14.6,489.933,0.61,0.988
96.0,15,car,5626.92,7324.98,15.67,-0.38,1415385667#1_0,1415385667#1,32,0,510.76,0.41,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.188,-133.73,-54.27,0.058,208.48,0.0
96.0,16,car,5407.65,8565.7,3.38,-3.04,1282769935_1,1282769935,32,1,13.25,6.6,0,safety,1,1,CH1_5.86GHz_V2V,0.156,-134.32,52.19,173.375,0.38,1.0
96.0,17,car,1888.68,9877.46,15.7,-0.24,1357130528#2_0,1357130528#2,32,0,549.33,0.41,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.156,-141.32,-24.37,0.053,76.41,0.0001
96.0,18,motorcycle,2173.15,10772.57,15.52,-0.9,1251954786#2_0,1251954786#2,32,0,606.11,0.59,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.156,-146.1,-21.71,0.194,21.0,0.0002
96.0,19,car,5327.48,7738.76,16.08,-0.01,-1157609914#20_0,-1157609914#20,32,0,304.08,0.39,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.156,-133.37,-20.86,0.236,17.34,0.0003
96.0,2,car,4192.59,13009.38,15.76,0.05,364688017#5_0,364688017#5,32,0,434.05,0.15,0,infotainment,5,5,CH5_28GHz_mmWave,0.188,-123.83,-41.27,0.014,2773.26,0.0
96.0,20,motorcycle,3185.55,9658.82,0.0,-0.01,-27785777#2_0,-27785777#2,32,0,348.99,12.12,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.188,-128.19,-45.02,0.058,69.85,0.0
96.0,21,motorcycle,8654.38,13343.52,5.97,0.47,61418770#5_0,61418770#5,32,0,430.54,8.31,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.156,-150.0,-24.52,0.051,78.95,0.0001
96.0,22,car,2475.43,6742.4,11.8,0.29,-310667980#0_0,-310667980#0,32,1,87.27,1.11,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.156,-121.35,32.09,106.596,0.4,1.0
96.0,23,car,8226.54,11267.63,13.91,0.15,1446434055_0,1446434055,32,0,1677.56,4.76,0,safety,1,3,CH3_5.90GHz_V2I,0.156,-143.89,-43.08,0.003,832.19,0.0
96.0,24,truck,3604.65,9187.32,8.39,0.95,:3452278578_1_0,:3452278578_1,32,1,281.85,3.73,0,safety,1,4,CH4_5.92GHz_AUTON,0.156,-126.91,-8.33,3.958,0.97,0.0262
96.0,25,car,2340.43,10190.0,16.11,0.06,:309593120_7_0,:309593120_7,32,0,549.33,0.41,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.188,-144.06,-41.05,0.014,832.35,0.0
96.0,26,car,5605.89,7861.03,15.69,0.32,1548813757_0,1548813757,32,0,304.08,0.39,0,safety,1,6,CH6_140GHz_6G_THz,0.188,-133.05,-46.9,0.058,42.12,0.0
96.0,27,car,1788.16,11367.81,5.73,-4.09,213056998#6_0,213056998#6,32,0,708.89,9.79,0,safety,1,1,CH1_5.86GHz_V2V,0.156,-132.95,-25.47,0.041,59.09,0.0
96.0,28,motorcycle,5308.5,6439.86,3.89,-4.16,191344926#13_0,191344926#13,32,0,940.65,11.78,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.156,-135.13,-29.86,0.015,269.12,0.0
96.0,29,car,8145.47,12943.23,9.15,1.75,:11011903061_4_0,:11011903061_4,32,0,451.5,5.13,0,infotainment,5,3,CH3_5.90GHz_V2I,0.156,-140.63,-20.49,0.257,156.28,0.0004
96.0,3,car,3052.95,7408.14,15.81,-0.5,27934854#8_0,27934854#8,32,0,473.14,5.55,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.156,-134.01,-17.17,0.548,7.67,0.0012
96.0,30,motorcycle,8596.2,12916.93,14.28,0.14,122912015#2_0,122912015#2,32,0,430.54,8.31,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.188,-150.0,-47.89,0.014,277.8,0.0
96.0,31,motorcycle,3416.37,9397.06,12.12,-0.04,-27785841#0_0,-27785841#0,32,1,281.85,3.73,0,safety,1,6,CH6_140GHz_6G_THz,0.188,-126.85,-49.0,0.058,42.12,0.0
96.0,4,motorcycle,1885.77,9036.57,16.28,0.11,1110164312#1_2,1110164312#1,32,0,720.44,1.03,0,safety,1,1,CH1_5.86GHz_V2V,0.156,-145.84,-28.23,0.022,111.11,0.0
96.0,5,car,4090.61,7216.51,11.73,2.03,1055330320#0_1,1055330320#0,32,0,422.02,0.07,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.156,-138.02,-18.22,0.216,18.89,0.0008
96.0,6,bus,5412.27,8578.12,9.98,-3.29,:cluster_12203527486_6463569335_0_0,:cluster_12203527486_6463569335_0,32,1,13.25,6.6,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.156,-139.36,46.61,309.697,0.38,1.0
96.0,7,car,2404.55,6793.32,12.91,2.46,-310667988#4_0,-310667988#4,32,1,87.27,1.11,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.156,-117.74,28.65,190.365,0.39,0.9999
96.0,8,car,3591.46,8602.85,15.39,-1.05,350096404#3_2,350096404#3,32,0,584.62,7.0,0,infotainment,5,5,CH5_28GHz_mmWave,0.188,-137.47,-41.68,0.014,2773.26,0.0
96.0,9,car,4209.34,12575.65,15.91,0.91,-737232317#5_0,-737232317#5,32,1,80.71,0.07,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.188,-150.0,-6.67,112.585,0.56,0.0459
97.0,0,car,2097.7,8332.67,15.26,0.01,172853382#2_1,172853382#2,33,0,725.81,0.11,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.182,-133.59,-25.07,0.045,268.2,0.0
97.0,1,car,4136.06,7647.59,11.54,-0.26,610166550#0_0,610166550#0,33,0,430.3,1.94,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-120.85,-17.96,0.229,10.99,0.0008
97.0,10,car,7532.53,8450.84,10.6,-4.5,-36961957#0_0,-36961957#0,33,0,2010.99,5.37,0,infotainment,5,3,CH3_5.90GHz_V2I,0.182,-134.19,-44.66,0.003,13864.14,0.0
97.0,11,car,2613.92,7262.26,11.9,1.64,229976708#16_0,229976708#16,33,0,447.58,4.39,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.152,-118.15,-23.03,0.143,28.28,0.0002
97.0,12,car,3475.01,7904.71,9.08,-4.5,317617775#1_0,317617775#1,33,0,661.55,7.21,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.152,-137.07,-51.68,0.014,277.62,0.0
97.0,13,car,3594.21,9984.2,16.65,0.49,-111786744#2_0,-111786744#2,33,0,522.37,16.65,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.152,-148.9,-60.0,0.058,208.3,0.0
97.0,14,car,4305.62,12566.14,16.05,0.07,-737232317#4_0,-737232317#4,33,1,80.91,0.21,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.182,-122.09,25.64,85.199,0.54,0.9997
97.0,15,car,5626.3,7341.04,16.07,0.4,1415385667#1_0,1415385667#1,33,0,509.91,0.25,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-125.33,-27.47,0.026,155.64,0.0
97.0,16,car,5407.01,8570.65,5.06,1.68,:cluster_12203527486_6463569335_4_1,:cluster_12203527486_6463569335_4,33,1,15.79,5.05,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-127.04,49.41,328.243,0.51,1.0
97.0,17,car,1901.62,9887.44,16.15,0.46,:cluster_308920669_3399098253_7_0,:cluster_308920669_3399098253_7,33,0,549.13,0.26,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.152,-122.97,-24.2,0.109,110.06,0.0001
97.0,18,motorcycle,2185.61,10763.26,15.56,0.04,1251954786#2_0,1251954786#2,33,0,585.68,0.85,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.152,-149.81,-42.23,0.014,277.62,0.0
97.0,19,car,5328.62,7755.04,16.32,0.24,-1157609914#20_0,-1157609914#20,33,0,302.23,0.35,0,safety,1,6,CH6_140GHz_6G_THz,0.152,-141.09,-49.35,0.058,41.94,0.0
97.0,2,car,4206.42,13001.19,16.04,0.28,364688017#5_0,364688017#5,33,0,427.35,0.2,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.182,-121.18,-20.83,0.119,34.24,0.0003
97.0,20,motorcycle,3185.55,9658.82,0.0,-0.0,-27785777#2_0,-27785777#2,33,0,346.51,9.2,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-112.15,-25.88,0.037,107.97,0.0
97.0,21,motorcycle,8649.68,13344.44,4.8,-1.18,61418770#5_0,61418770#5,33,0,416.33,9.98,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-135.56,-17.66,0.49,5.39,0.001
97.0,22,car,2475.43,6752.95,10.55,-1.25,-310667980#0_0,-310667980#0,33,1,87.99,3.39,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.152,-119.72,32.09,213.246,0.36,1.0
97.0,23,car,8240.93,11265.61,14.53,0.62,1446434055_0,1446434055,33,0,1682.34,3.77,0,safety,1,5,CH5_28GHz_mmWave,0.152,-129.91,-48.96,0.014,166.71,0.0
97.0,24,truck,3595.62,9185.94,9.16,0.76,338161623#1_0,338161623#1,33,1,279.85,0.04,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.152,-146.85,-44.34,0.058,69.66,0.0
97.0,25,car,2351.94,10201.7,16.41,0.3,-28186784#6_0,-28186784#6,33,0,549.13,0.26,0,safety,1,1,CH1_5.86GHz_V2V,0.182,-138.03,-31.56,0.01,238.67,0.0
97.0,26,car,5605.16,7876.98,15.97,0.28,:306622080_3_0,:306622080_3,33,0,302.23,0.35,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-115.9,-15.44,0.406,10.34,0.0022
97.0,27,car,1795.83,11367.51,7.68,1.95,:677382637_7_0,:677382637_7,33,0,719.06,7.88,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-143.61,-43.2,0.003,832.32,0.0
97.0,28,motorcycle,5313.35,6441.18,5.49,1.6,:cluster_2019288829_306624797_14_0,:cluster_2019288829_306624797_14,33,0,952.73,10.58,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.152,-138.68,-33.52,0.013,312.26,0.0
97.0,29,car,8134.8,12944.6,10.76,1.61,:11011903061_4_0,:11011903061_4,33,0,466.12,4.02,0,safety,1,5,CH5_28GHz_mmWave,0.152,-136.68,-41.52,0.014,166.71,0.0
97.0,3,car,3036.69,7409.21,16.29,0.48,:cluster_306611966_7478115610_6_0,:cluster_306611966_7478115610_6,33,0,447.58,4.39,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.152,-150.0,-50.33,0.058,69.66,0.0
97.0,30,motorcycle,8600.72,12931.0,14.78,0.49,122912015#2_0,122912015#2,33,0,416.33,9.98,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.182,-148.83,-24.27,0.054,74.68,0.0001
97.0,31,motorcycle,3421.28,9404.85,9.2,-2.92,-27785841#0_0,-27785841#0,33,1,279.85,0.04,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-109.22,-14.46,0.508,8.37,0.0031
97.0,32,car,6291.22,12462.6,13.89,0.0,-323036048#0_0,-323036048#0,33,0,1905.55,3.13,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-140.02,-43.27,0.003,1386.87,0.0
97.0,4,motorcycle,1900.14,9031.08,15.37,-0.91,1110164312#1_2,1110164312#1,33,0,725.81,0.11,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.152,-129.89,-31.35,0.021,189.68,0.0
97.0,5,car,4078.55,7221.15,13.48,1.75,:7432382393_2_0,:7432382393_2,33,0,430.3,1.94,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.152,-126.76,-40.52,0.014,832.16,0.0
97.0,6,bus,5406.67,8586.44,10.11,0.13,:cluster_12203527486_6463569335_0_0,:cluster_12203527486_6463569335_0,33,1,15.79,5.05,0,infotainment,5,6,CH6_140GHz_6G_THz,0.152,-142.53,12.64,1710.598,0.37,0.9765
97.0,7,car,2406.12,6807.16,13.94,1.02,-310667988#4_0,-310667988#4,33,1,87.99,3.39,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.182,-137.97,31.3,103.99,0.61,1.0
97.0,8,car,3605.76,8605.32,14.51,-0.89,350096404#3_2,350096404#3,33,0,580.71,5.35,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-125.67,-9.81,1.434,2.17,0.0158
97.0,9,car,4225.12,12574.25,15.84,-0.07,-737232317#5_0,-737232317#5,33,1,80.91,0.21,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.182,-129.07,29.83,198.217,0.52,0.9999
98.0,0,car,2105.84,8320.01,15.05,-0.21,:1617743335_2_1,:1617743335_2,33,0,730.34,1.54,0,safety,1,4,CH4_5.92GHz_AUTON,0.182,-134.2,-28.83,0.038,64.12,0.0
98.0,1,car,4136.51,7659.12,11.54,0.0,610166550#0_0,610166550#0,33,0,440.89,4.42,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.182,-133.22,-40.53,0.014,832.32,0.0
98.0,10,car,7532.22,8444.75,6.1,-4.5,-36961957#0_0,-36961957#0,33,0,2005.34,9.33,0,safety,1,6,CH6_140GHz_6G_THz,0.182,-149.77,-60.0,0.058,42.09,0.0
98.0,11,car,2627.38,7260.05,13.64,1.74,:6528167690_7_0,:6528167690_7,33,0,420.74,2.53,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.152,-123.91,-20.21,0.137,88.15,0.0004
98.0,12,car,3473.94,7900.25,4.58,-4.5,317617775#1_0,317617775#1,33,0,667.8,11.59,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.152,-140.49,-22.98,0.073,165.82,0.0001
98.0,13,car,3583.97,9996.45,15.96,-0.7,-111786744#2_0,-111786744#2,33,0,522.24,15.96,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.152,-121.15,-15.22,0.854,5.03,0.0024
98.0,14,car,4321.71,12564.12,16.22,0.17,-737232317#4_0,-737232317#4,33,1,80.76,0.14,0,safety,1,4,CH4_5.92GHz_AUTON,0.182,-122.88,29.53,196.236,0.51,0.9999
98.0,15,car,5625.69,7357.1,16.07,0.0,1415385667#1_0,1415385667#1,33,0,508.95,0.08,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-127.63,-43.44,0.014,277.77,0.0
98.0,16,car,5406.05,8577.03,6.58,1.52,:cluster_12203527486_6463569335_4_1,:cluster_12203527486_6463569335_4,33,1,17.79,3.4,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.182,-150.0,9.46,1319.288,0.5,0.9316
98.0,17,car,1912.99,9897.91,15.41,-0.74,1357130528#3_0,1357130528#3,33,0,549.33,0.34,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.152,-124.85,-20.32,0.133,30.35,0.0004
98.0,18,motorcycle,2198.1,10753.92,15.6,0.04,1251954786#2_0,1251954786#2,33,0,565.7,0.15,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.152,-148.92,-24.64,0.049,81.16,0.0001
98.0,19,car,5329.75,7771.16,16.15,-0.17,-1157609914#20_0,-1157609914#20,33,0,300.26,0.72,0,infotainment,5,3,CH3_5.90GHz_V2I,0.152,-125.11,-11.55,1.953,20.83,0.0086
98.0,2,car,4220.12,12993.08,15.89,-0.15,364688017#5_0,364688017#5,33,0,420.8,0.47,0,safety,1,4,CH4_5.92GHz_AUTON,0.182,-99.91,-20.11,0.28,9.06,0.0004
98.0,20,motorcycle,3185.55,9658.82,0.0,-0.0,-27785777#2_0,-27785777#2,33,0,345.3,5.98,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-119.1,-42.88,0.014,277.77,0.0
98.0,21,motorcycle,8644.47,13345.46,5.31,0.51,61418770#5_0,61418770#5,33,0,402.41,9.36,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.182,-150.0,-53.2,0.058,69.82,0.0
98.0,22,car,2475.42,6759.74,6.79,-3.75,-310667980#0_0,-310667980#0,33,1,91.38,7.37,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.152,-121.36,30.41,101.016,0.46,1.0
98.0,23,car,8254.98,11263.65,14.19,-0.34,1446434055_0,1446434055,33,0,1687.35,3.73,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.152,-148.3,-29.4,0.017,724.47,0.0
98.0,24,truck,3590.35,9184.73,5.41,-3.74,338161623#1_0,338161623#1,33,1,279.41,0.57,0,infotainment,5,3,CH3_5.90GHz_V2I,0.152,-123.63,-10.73,2.34,17.44,0.0115
98.0,25,car,2363.09,10212.82,15.75,-0.66,-28186784#6_0,-28186784#6,33,0,549.33,0.34,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-136.21,-19.66,0.31,13.39,0.0005
98.0,26,car,5604.45,7892.39,15.43,-0.54,1182179246_0,1182179246,33,0,300.26,0.72,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-117.2,-32.72,0.077,52.41,0.0
98.0,27,car,1805.36,11370.58,10.22,2.54,:677382637_7_0,:677382637_7,33,0,731.1,5.38,0,infotainment,5,6,CH6_140GHz_6G_THz,0.182,-150.0,-60.0,0.058,693.68,0.0
98.0,28,motorcycle,5317.37,6448.04,8.08,2.59,:cluster_2019288829_306624797_14_0,:cluster_2019288829_306624797_14,33,0,959.92,7.99,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.152,-136.61,-40.78,0.001,2773.07,0.0
98.0,29,car,8124.42,12945.94,10.46,-0.3,122911905#2_0,122911905#2,33,0,480.78,4.21,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.152,-137.39,-28.94,0.018,217.61,0.0
98.0,3,car,3020.49,7410.01,16.17,-0.12,27934854#9_0,27934854#9,33,0,420.74,2.53,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.152,-137.04,-29.46,0.033,122.95,0.0
98.0,30,motorcycle,8605.2,12944.97,14.67,-0.11,122912015#2_0,122912015#2,33,0,402.41,9.36,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-147.8,-33.51,0.013,311.35,0.0
98.0,31,motorcycle,3424.71,9409.75,5.98,-3.22,-27785841#0_0,-27785841#0,33,1,279.41,0.57,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.182,-121.9,-32.27,0.086,47.26,0.0
98.0,32,car,6276.9,12463.38,14.34,0.45,-323036048#0_0,-323036048#0,33,0,1909.5,3.88,0,infotainment,5,6,CH6_140GHz_6G_THz,0.182,-150.0,-60.0,0.058,693.68,0.0
98.0,4,motorcycle,1915.65,9025.15,16.59,1.22,1110164312#1_2,1110164312#1,33,0,730.34,1.54,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.152,-130.65,-29.57,0.016,251.86,0.0
98.0,5,car,4063.56,7224.31,15.96,2.48,794634830#0_0,794634830#0,33,0,440.89,4.42,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.152,-131.9,-12.25,0.835,5.14,0.0068
98.0,6,bus,5400.22,8593.84,9.98,-0.14,151676283#0_0,151676283#0,33,1,17.79,3.4,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.152,-123.46,45.41,301.679,0.36,1.0
98.0,7,car,2407.82,6821.22,14.16,0.22,:3161255821_7_0,:3161255821_7,33,1,91.38,7.37,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.182,-140.55,29.45,195.673,0.52,0.9999
98.0,8,car,3616.01,8607.33,10.45,-4.05,350096404#3_2,350096404#3,33,0,577.97,5.04,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.182,-132.86,-45.2,0.014,832.32,0.0
98.0,9,car,4241.42,12572.82,16.36,0.52,-737232317#5_0,-737232317#5,33,1,80.76,0.14,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.182,-150.0,-3.4,217.116,0.51,0.1311
99.0,0,car,2114.05,8307.44,15.03,-0.02,172853382#3_1,172853382#3,33,0,735.72,0.16,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.182,-126.18,-18.36,0.209,19.65,0.0008
99.0,1,car,4136.93,7670.02,10.91,-0.63,610166550#0_0,610166550#0,33,0,454.21,5.52,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-126.25,-26.58,0.032,126.65,0.0
99.0,10,car,7535.53,8439.67,6.32,0.22,:9828540923_4_0,:9828540923_4,33,0,2003.57,9.59,0,safety,1,3,CH3_5.90GHz_V2I,0.182,-133.59,-29.93,0.029,82.46,0.0
99.0,11,car,2642.25,7258.87,15.08,1.44,229976708#17_0,229976708#17,33,0,392.65,1.03,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.152,-124.66,-23.67,0.124,323.66,0.0001
99.0,12,car,3472.56,7894.41,6.01,1.43,:1481354885_1_0,:1481354885_1,33,0,673.24,10.1,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.152,-140.31,-49.43,0.014,277.62,0.0
99.0,13,car,3574.84,10009.68,16.08,0.13,-111786744#2_0,-111786744#2,33,0,524.07,16.08,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.152,-141.55,-60.0,0.058,69.66,0.0
99.0,14,car,4337.13,12562.39,15.52,-0.7,-737232317#4_0,-737232317#4,33,1,80.31,0.45,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.182,-126.9,28.08,93.316,0.62,0.9999
99.0,15,car,5625.09,7372.79,15.71,-0.36,1415385667#1_0,1415385667#1,33,0,508.0,0.2,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-124.3,-21.6,0.1,40.69,0.0003
